ORIGIN,DEST,TOTAL_DB1B_PASSENGERS,TOTAL_FARE_WEIGHT,DB1B_RECORDS,AVG_FARE
ABQ,MSY,21.0,5241.57,20,249.5985714285714
ABQ,OKC,4.0,1549.5,4,387.375
ABQ,ORD,1.0,198.45,1,198.45
ABQ,PHX,2.0,177.76,2,88.88
ABQ,PIA,5.0,1491.51,5,298.302
ABQ,PNS,1.0,362.0,1,362.0
ABQ,PVD,1.0,165.5,1,165.5
ABQ,RAP,1.0,314.5,1,314.5
ABQ,RDU,2.0,394.0,2,197.0
ABQ,RIC,2.0,406.12,2,203.06
ABQ,ROC,3.0,863.0,3,287.6666666666667
ABQ,RST,1.0,213.5,1,213.5
ABQ,SAT,1.0,506.85,1,506.85
ABQ,SBP,11.0,2554.5,10,232.22727272727272
ABQ,SDF,2.0,750.0,2,375.0
ABQ,SGF,6.0,1529.0,6,254.83333333333334
ABQ,SHV,14.0,2883.0,10,205.92857142857142
ABQ,STL,9.0,1952.56,9,216.95111111111112
ABQ,STS,3.0,767.0,3,255.66666666666666
ABQ,SYR,2.0,645.49,2,322.745
ABQ,TLH,2.0,832.15,2,416.075
ABQ,TPA,2.0,221.59,2,110.795
ABQ,TRI,2.0,503.0,2,251.5
ABQ,TUL,4.0,518.0,2,129.5
ABQ,TUS,2.0,547.0,2,273.5
ABQ,TVC,4.0,1221.5,4,305.375
ABQ,TYS,1.0,258.0,1,258.0
ABQ,VPS,6.0,1373.5,4,228.91666666666666
ABQ,XNA,9.0,2365.56,8,262.84
ABQ,YUM,1.0,307.0,1,307.0
ACT,AVL,1.0,259.0,1,259.0
ACT,BTR,3.0,676.5,3,225.5
ACT,CID,1.0,483.5,1,483.5
ACT,CMI,1.0,287.0,1,287.0
ACT,COU,2.0,419.0,1,209.5
ACT,DAB,1.0,292.0,1,292.0
ACT,FAR,1.0,288.45,1,288.45
ACT,FAY,1.0,251.0,1,251.0
ACT,GJT,1.0,293.5,1,293.5
ACT,GRR,1.0,249.0,1,249.0
ACT,HOU,1.0,414.0,1,414.0
ACT,HRL,3.0,423.5,3,141.16666666666666
ACT,JAN,3.0,667.0,3,222.33333333333334
ACT,JAX,1.0,252.94,1,252.94
ACT,LEX,2.0,588.5,2,294.25
ACT,LFT,1.0,229.0,1,229.0
ACT,MHK,1.0,270.0,1,270.0
ACT,MSN,1.0,271.0,1,271.0
ACT,RAP,1.0,272.0,1,272.0
ACT,TLH,1.0,594.56,1,594.56
ACT,TUL,1.0,238.5,1,238.5
ACY,CID,1.0,363.5,1,363.5
ACY,HHH,1.0,277.0,1,277.0
ACY,ICT,1.0,297.5,1,297.5
ACY,LCH,1.0,240.5,1,240.5
ACY,XNA,1.0,217.27,1,217.27
AEX,CHA,1.0,583.0,1,583.0
AEX,COS,1.0,249.0,1,249.0
AEX,DAY,1.0,544.0,1,544.0
AEX,DFW,1.0,149.24,1,149.24
AEX,DRO,1.0,448.5,1,448.5
AEX,FAY,1.0,224.0,1,224.0
AEX,FSD,1.0,468.9,1,468.9
AEX,GJT,1.0,278.0,1,278.0
AEX,GRB,1.0,254.0,1,254.0
AEX,LBB,1.0,343.5,1,343.5
AEX,LEX,1.0,304.0,1,304.0
AEX,MAF,5.0,1568.5,5,313.7
AEX,MFE,1.0,289.03,1,289.03
AEX,MHK,5.0,3165.5,4,633.1
AEX,MLI,1.0,1276.67,1,1276.67
AEX,MYR,1.0,214.0,1,214.0
AEX,RAP,3.0,874.5,3,291.5
AEX,SGF,2.0,798.0,2,399.0
AEX,TLH,1.0,289.0,1,289.0
AEX,XNA,1.0,239.0,1,239.0
AGS,ABI,3.0,992.52,3,330.84
AGS,ABQ,6.0,1819.47,6,303.245
AGS,ACT,1.0,460.0,1,460.0
AGS,ALB,1.0,291.5,1,291.5
AGS,AMA,1.0,308.25,1,308.25
AGS,ANC,1.0,297.8,1,297.8
AGS,ASE,1.0,385.0,1,385.0
AGS,ATW,10.0,3297.2,10,329.71999999999997
AGS,AUS,8.0,2083.95,8,260.49375
AGS,AVP,2.0,588.5,2,294.25
AGS,BFL,1.0,442.18,1,442.18
AGS,BIL,6.0,2342.13,6,390.355
AGS,BIS,1.0,5.0,1,5.0
AGS,BNA,4.0,1106.5,4,276.625
AGS,BOS,4.0,980.0,4,245.0
AGS,BTR,1.0,257.0,1,257.0
AGS,BTV,1.0,371.0,1,371.0
AGS,BUF,1.0,252.64,1,252.64
AGS,BUR,3.0,1185.0,3,395.0
AGS,BWI,1.0,247.0,1,247.0
AGS,BZN,2.0,536.4200000000001,2,268.21000000000004
AGS,CID,3.0,961.3299999999999,3,320.4433333333333
AGS,CKB,1.0,297.5,1,297.5
AGS,CLE,2.0,166.5,2,83.25
AGS,COS,9.0,2175.29,9,241.6988888888889
AGS,COU,1.0,579.37,1,579.37
AGS,CRP,3.0,1043.25,3,347.75
AGS,DAB,1.0,278.5,1,278.5
AGS,DAY,1.0,291.5,1,291.5
AGS,DCA,8.0,2352.05,8,294.00625
AGS,DEN,9.0,2713.86,9,301.54
AGS,DFW,146.0,39803.39,118,272.6259589041096
AGS,DSM,1.0,284.0,1,284.0
AGS,DTW,1.0,90.52,1,90.52
AGS,EGE,1.0,734.0,1,734.0
AGS,ELP,12.0,4339.46,12,361.62166666666667
AGS,EVV,1.0,286.0,1,286.0
AGS,EWR,7.0,1550.0,7,221.42857142857142
AGS,FAI,1.0,595.0,1,595.0
AGS,FAR,1.0,527.0,1,527.0
AGS,FAT,1.0,355.32,1,355.32
AGS,FLG,1.0,5.0,1,5.0
AGS,FLL,6.0,1346.0,4,224.33333333333334
AGS,FNT,1.0,382.0,1,382.0
AGS,FWA,1.0,434.5,1,434.5
AGS,GRI,1.0,409.0,1,409.0
AGS,GRK,9.0,1988.5,8,220.94444444444446
AGS,GUC,1.0,376.5,1,376.5
AGS,HNL,9.0,7934.65,9,881.6277777777777
AGS,HOU,3.0,1009.65,3,336.55
AGS,HPN,1.0,186.0,1,186.0
AGS,IAD,2.0,231.5,2,115.75
AGS,IAH,14.0,3608.66,14,257.76142857142855
AGS,ICT,2.0,746.4,2,373.2
AGS,IND,8.0,1485.95,7,185.74375
AGS,JAC,2.0,841.86,2,420.93
AGS,JAN,1.0,147.0,1,147.0
AGS,JFK,10.0,2833.5,9,283.35
AGS,LAS,15.0,5919.17,14,394.61133333333333
AGS,LAW,1.0,264.0,1,264.0
AGS,LAX,11.0,4055.06,11,368.64181818181817
AGS,LBB,1.0,413.38,1,413.38
AGS,LCH,1.0,264.0,1,264.0
AGS,LEX,1.0,257.5,1,257.5
AGS,LGA,15.0,3541.58,13,236.10533333333333
AGS,LIT,6.0,1251.5,6,208.58333333333334
AGS,LRD,1.0,637.0,1,637.0
AGS,MAF,2.0,1081.5,2,540.75
AGS,MCI,3.0,708.47,3,236.15666666666667
AGS,MCO,6.0,1152.5,6,192.08333333333334
AGS,MDT,1.0,346.0,1,346.0
AGS,MEM,1.0,187.0,1,187.0
AGS,MFE,6.0,2544.5,6,424.0833333333333
AGS,MHK,2.0,354.32,2,177.16
AGS,MHT,2.0,297.51,2,148.755
AGS,MIA,5.0,1390.92,5,278.184
AGS,MLB,1.0,326.5,1,326.5
AGS,MRY,1.0,713.0,1,713.0
AGS,MSN,1.0,766.0,1,766.0
AGS,MSO,1.0,269.0,1,269.0
AGS,MSP,5.0,1430.0,5,286.0
AGS,MSY,2.0,777.0,2,388.5
AGS,MTJ,2.0,782.0,2,391.0
AGS,OGG,1.0,574.5,1,574.5
AGS,OKC,4.0,1069.03,4,267.2575
AGS,OMA,2.0,725.45,2,362.725
AGS,ONT,3.0,597.5,3,199.16666666666666
AGS,ORD,3.0,1069.6100000000001,3,356.5366666666667
AGS,ORF,3.0,813.5,3,271.1666666666667
AGS,PBI,2.0,198.0,2,99.0
AGS,PDX,5.0,2965.5,5,593.1
AGS,PHF,1.0,269.5,1,269.5
AGS,PHL,8.0,1919.0,7,239.875
AGS,PHX,17.0,5868.4,17,345.2
AGS,PIT,1.0,233.0,1,233.0
AGS,PSP,4.0,2091.65,4,522.9125
AGS,PWM,3.0,925.84,3,308.61333333333334
AGS,RAP,2.0,635.0,2,317.5
AGS,RDU,1.0,242.0,1,242.0
AGS,RIC,3.0,558.0,3,186.0
AGS,RNO,4.0,1350.0,4,337.5
AGS,ROC,1.0,349.0,1,349.0
AGS,ROW,1.0,276.65,1,276.65
AGS,RSW,1.0,356.5,1,356.5
AGS,SAN,8.0,2435.8199999999997,8,304.47749999999996
AGS,SAT,18.0,5904.85,18,328.0472222222222
AGS,SBA,1.0,213.0,1,213.0
AGS,SBP,1.0,415.14,1,415.14
AGS,SBY,1.0,397.0,1,397.0
AGS,SDF,3.0,628.5,3,209.5
AGS,SEA,4.0,1986.18,4,496.545
AGS,SFO,5.0,2211.23,5,442.246
AGS,SGF,8.0,3086.82,8,385.8525
AGS,SHV,1.0,297.36,1,297.36
AGS,SJT,3.0,1590.97,3,530.3233333333334
AGS,SLC,6.0,2398.9700000000003,5,399.8283333333334
AGS,SMF,2.0,707.37,2,353.685
AGS,SNA,5.0,1865.0,5,373.0
AGS,STL,2.0,633.0,2,316.5
AGS,SYR,1.0,183.0,1,183.0
AGS,TLH,1.0,5.0,1,5.0
AGS,TPA,9.0,2055.5,8,228.38888888888889
AGS,TUS,11.0,3860.13,10,350.9209090909091
AGS,VPS,1.0,155.5,1,155.5
AGS,XNA,8.0,3104.23,8,388.02875
AGS,YUM,3.0,1339.5,3,446.5
ALB,ABI,3.0,1285.3,3,428.43333333333334
ALB,ABQ,1.0,331.0,1,331.0
ALB,AGS,1.0,291.5,1,291.5
ALB,ANC,2.0,1133.0,2,566.5
ALB,ATL,1.0,5.0,1,5.0
ALB,ATW,1.0,468.0,1,468.0
ALB,AUS,3.0,1155.77,3,385.25666666666666
ALB,BMI,1.0,228.5,1,228.5
ALB,BNA,1.0,303.5,1,303.5
ALB,CID,2.0,1149.6,2,574.8
ALB,CMH,1.0,196.35,1,196.35
ALB,CMI,1.0,449.7,1,449.7
ALB,COU,3.0,720.49,3,240.16333333333333
ALB,CVG,1.0,252.25,1,252.25
ALB,DEN,4.0,937.35,4,234.3375
ALB,DFW,3.0,856.5699999999999,3,285.5233333333333
ALB,DSM,1.0,222.14,1,222.14
ALB,ELP,1.0,226.0,1,226.0
ALB,FAI,2.0,1412.0,2,706.0
ALB,FWA,1.0,432.47,1,432.47
ALB,GRB,1.0,385.0,1,385.0
ALB,GRK,3.0,1048.58,3,349.52666666666664
ALB,GRR,1.0,304.75,1,304.75
ALB,GSP,2.0,454.4,2,227.2
ALB,HHH,1.0,199.0,1,199.0
ALB,HSV,1.0,270.0,1,270.0
ALB,IAH,1.0,478.0,1,478.0
ALB,LAS,5.0,2368.5,5,473.7
ALB,LAX,1.0,631.0,1,631.0
ALB,LBB,1.0,512.45,1,512.45
ALB,LEX,1.0,218.48,1,218.48
ALB,LIT,7.0,2019.22,7,288.46
ALB,LSE,1.0,294.0,1,294.0
ALB,MFE,1.0,467.0,1,467.0
ALB,MKE,1.0,235.54,1,235.54
ALB,MSN,4.0,1032.3,4,258.075
ALB,MSP,6.0,2007.87,6,334.645
ALB,OMA,1.0,228.0,1,228.0
ALB,ORD,9.0,2201.07,9,244.56333333333336
ALB,PHX,2.0,727.5,2,363.75
ALB,PIA,1.0,449.59,1,449.59
ALB,RAP,1.0,728.81,1,728.81
ALB,SAN,4.0,990.31,4,247.5775
ALB,SEA,3.0,1249.15,3,416.3833333333334
ALB,SFO,5.0,1623.0,5,324.6
ALB,SGF,3.0,1156.81,3,385.6033333333333
ALB,SLC,2.0,776.0,2,388.0
ALB,SNA,3.0,1533.1399999999999,3,511.0466666666666
ALB,STL,3.0,790.44,3,263.48
ALB,TLH,1.0,5.51,1,5.51
ALB,TUL,1.0,5.62,1,5.62
ALB,TUS,3.0,1009.0,3,336.3333333333333
ALB,TVC,1.0,420.0,1,420.0
ALB,XNA,2.0,603.98,2,301.99
ALO,ATL,3.0,1106.0,3,368.6666666666667
ALO,ATW,1.0,404.0,1,404.0
ALO,AUS,1.0,584.0,1,584.0
ALO,BDL,1.0,448.75,1,448.75
ALO,BNA,7.0,2618.63,7,374.09000000000003
ALO,BOS,6.0,1738.0,6,289.6666666666667
ALO,BUF,1.0,229.5,1,229.5
ALO,BWI,1.0,254.0,1,254.0
ALO,CHS,1.0,191.0,1,191.0
ALO,CLT,2.0,811.0,2,405.5
ALO,CVG,1.0,379.0,1,379.0
ALO,DCA,1.0,274.0,1,274.0
ALO,DFW,3.0,870.55,3,290.18333333333334
ALO,DRO,1.0,346.0,1,346.0
ALO,DTW,2.0,393.0,2,196.5
ALO,EUG,1.0,6.27,1,6.27
ALO,EWN,1.0,589.0,1,589.0
ALO,EWR,2.0,886.0,2,443.0
ALO,EYW,1.0,221.0,1,221.0
ALO,FLL,2.0,535.23,2,267.615
ALO,FSM,1.0,290.0,1,290.0
ALO,GRR,1.0,304.0,1,304.0
ALO,ICT,2.0,432.0,2,216.0
ALO,IND,2.0,763.0,2,381.5
ALO,JAX,1.0,301.0,1,301.0
ALO,LAS,3.0,842.0,3,280.6666666666667
ALO,LAX,3.0,958.0,3,319.3333333333333
ALO,LGA,6.0,1673.5,6,278.9166666666667
ALO,LIT,1.0,249.0,1,249.0
ALO,LYH,1.0,302.0,1,302.0
ALO,MCO,18.0,3833.21,15,212.9561111111111
ALO,MGM,1.0,293.03,1,293.03
ALO,MIA,1.0,263.5,1,263.5
ALO,MSY,3.0,796.3399999999999,3,265.44666666666666
ALO,ORD,11.0,2338.81,11,212.61909090909091
ALO,ORF,1.0,419.35,1,419.35
ALO,PBI,1.0,187.5,1,187.5
ALO,PHL,4.0,861.5,4,215.375
ALO,PHX,1.0,273.5,1,273.5
ALO,PIT,1.0,228.5,1,228.5
ALO,PVD,3.0,914.52,3,304.84
ALO,RSW,3.0,16.0,2,5.333333333333333
ALO,SAT,2.0,568.78,1,284.39
ALO,SAV,2.0,652.96,2,326.48
ALO,SDF,2.0,501.5,2,250.75
ALO,SGF,2.0,609.5,2,304.75
ALO,SJU,3.0,1199.5,3,399.8333333333333
ALO,SLC,1.0,283.5,1,283.5
ALO,SMF,1.0,643.0,1,643.0
ALO,TPA,2.0,490.7,2,245.35
ALO,TUL,1.0,460.0,1,460.0
ALO,XNA,2.0,679.0,2,339.5
AMA,AGS,1.0,360.75,1,360.75
AMA,ALB,1.0,457.0,1,457.0
AMA,ATL,4.0,1273.0,4,318.25
AMA,AUS,2.0,738.5,2,369.25
AMA,AVL,1.0,333.0,1,333.0
AMA,BHM,2.0,905.0,2,452.5
AMA,BIL,2.0,680.0,2,340.0
AMA,BMI,1.0,1053.0,1,1053.0
AMA,BNA,3.0,1182.51,3,394.17
AMA,BOS,6.0,2384.0,4,397.3333333333333
AMA,BTR,4.0,1137.5,4,284.375
AMA,BZN,1.0,343.0,1,343.0
AMA,CAE,2.0,574.0,2,287.0
AMA,CHA,7.0,1582.5,7,226.07142857142858
AMA,CHS,1.0,473.5,1,473.5
AMA,CLL,1.0,173.92,1,173.92
AMA,CMH,1.0,292.96,1,292.96
AMA,COU,1.0,304.0,1,304.0
AMA,CRP,6.0,1314.0,6,219.0
AMA,DAB,1.0,345.0,1,345.0
AMA,DAY,2.0,575.45,2,287.725
AMA,DCA,5.0,2086.46,5,417.29200000000003
AMA,DFW,32.0,6626.2699999999995,31,207.07093749999999
AMA,DSM,3.0,1049.0,3,349.6666666666667
AMA,EVV,2.0,869.5,2,434.75
AMA,EYW,2.0,697.5,2,348.75
AMA,FLL,2.0,941.5,2,470.75
AMA,FNT,1.0,308.0,1,308.0
AMA,FSD,2.0,833.0,2,416.5
AMA,FSM,1.0,339.0,1,339.0
AMA,GPT,1.0,254.0,1,254.0
AMA,GRK,1.0,219.5,1,219.5
AMA,GRR,1.0,441.0,1,441.0
AMA,GSO,1.0,319.5,1,319.5
AMA,GSP,2.0,743.0,2,371.5
AMA,HNL,2.0,1866.5,2,933.25
AMA,HOU,3.0,810.0,3,270.0
AMA,HRL,1.0,261.5,1,261.5
AMA,HSV,1.0,467.0,1,467.0
AMA,IAD,1.0,266.5,1,266.5
AMA,IAH,1.0,431.0,1,431.0
AMA,ILM,1.0,334.0,1,334.0
AMA,LAX,1.0,333.0,1,333.0
AMA,LEX,6.0,2113.5,6,352.25
AMA,LFT,2.0,711.0,2,355.5
AMA,LGA,1.0,346.5,1,346.5
AMA,MCI,2.0,507.5,2,253.75
AMA,MCO,5.0,2098.5,5,419.7
AMA,MEM,2.0,378.93,2,189.465
AMA,MFE,2.0,591.35,2,295.675
AMA,MHK,2.0,389.5,2,194.75
AMA,MIA,2.0,700.0,2,350.0
AMA,MKE,1.0,333.0,1,333.0
AMA,MSN,7.0,2409.0,7,344.14285714285717
AMA,MSP,1.0,480.56,1,480.56
AMA,MSS,1.0,420.0,1,420.0
AMA,MSY,2.0,598.69,2,299.345
AMA,MYR,3.0,712.87,3,237.62333333333333
AMA,OMA,4.0,1482.0,4,370.5
AMA,ONT,3.0,753.5,3,251.16666666666666
AMA,ORD,2.0,472.0,1,236.0
AMA,ORF,4.0,3132.0,4,783.0
AMA,PDX,2.0,338.0,2,169.0
AMA,PHL,3.0,2121.38,3,707.1266666666667
AMA,PHX,1.0,244.5,1,244.5
AMA,PIA,3.0,824.65,3,274.8833333333333
AMA,PNS,1.0,296.0,1,296.0
AMA,RAP,1.0,5.5,1,5.5
AMA,RIC,1.0,409.5,1,409.5
AMA,RSW,4.0,2194.0,4,548.5
AMA,SAT,2.0,616.5,2,308.25
AMA,SBP,1.0,299.0,1,299.0
AMA,SDF,1.0,269.0,1,269.0
AMA,SEA,3.0,1091.5,3,363.8333333333333
AMA,SFO,1.0,1796.0,1,1796.0
AMA,SGF,6.0,1369.07,6,228.1783333333333
AMA,SJT,1.0,234.0,1,234.0
AMA,SMF,1.0,205.0,1,205.0
AMA,SNA,1.0,203.5,1,203.5
AMA,SPI,1.0,329.0,1,329.0
AMA,TLH,1.0,426.5,1,426.5
AMA,TPA,2.0,717.0,2,358.5
AMA,TUS,1.0,346.5,1,346.5
AMA,TVC,1.0,299.0,1,299.0
AMA,TYS,8.0,2816.0,7,352.0
AMA,VPS,2.0,489.5,2,244.75
AMA,XNA,5.0,1584.5,5,316.9
ANC,ABI,2.0,694.96,2,347.48
ANC,AGS,1.0,289.2,1,289.2
ANC,BFL,1.0,224.5,1,224.5
ANC,BRO,1.0,384.5,1,384.5
ANC,CHA,4.0,1411.54,4,352.885
ANC,CID,3.0,1096.12,3,365.3733333333333
ANC,CLE,1.0,505.89,1,505.89
ANC,DAY,1.0,401.0,1,401.0
ANC,FAR,1.0,406.0,1,406.0
ANC,FSM,3.0,1098.08,3,366.02666666666664
ANC,GJT,1.0,369.35,1,369.35
ANC,GPT,7.0,2690.81,7,384.40142857142854
ANC,GRR,2.0,643.96,2,321.98
ANC,GSO,3.0,796.94,3,265.6466666666667
ANC,HRL,1.0,359.5,1,359.5
ANC,HSV,1.0,947.0,1,947.0
ANC,JAN,2.0,566.5,2,283.25
ANC,LAN,1.0,245.5,1,245.5
ANC,LCH,2.0,688.06,2,344.03
ANC,LEX,1.0,494.5,1,494.5
ANC,LFT,6.0,3216.48,6,536.08
ANC,LIT,4.0,1313.87,4,328.4675
ANC,MAF,1.0,264.5,1,264.5
ANC,MEM,1.0,269.2,1,269.2
ANC,MGM,1.0,379.5,1,379.5
ANC,MKE,1.0,1311.88,1,1311.88
ANC,MLI,3.0,1117.5,3,372.5
ANC,MSN,1.0,392.91,1,392.91
ANC,RIC,1.0,251.46,1,251.46
ANC,ROC,1.0,288.12,1,288.12
ANC,SGF,4.0,1827.8600000000001,4,456.96500000000003
ANC,SHV,1.0,408.39,1,408.39
ANC,SJT,3.0,1065.87,3,355.28999999999996
ANC,SYR,1.0,623.0,1,623.0
ANC,TUL,1.0,238.09,1,238.09
ANC,XNA,2.0,556.5,2,278.25
ART,FAT,1.0,248.0,1,248.0
ART,SGF,1.0,766.53,1,766.53
ASE,ABI,3.0,583.5,2,194.5
ASE,ATL,1.0,580.22,1,580.22
ASE,AUS,1.0,236.05,1,236.05
ASE,AVP,1.0,759.0,1,759.0
ASE,BDL,1.0,423.5,1,423.5
ASE,BHM,2.0,298.0,2,149.0
ASE,BTR,7.0,3104.0,6,443.42857142857144
ASE,BWI,1.0,327.5,1,327.5
ASE,CHA,2.0,1191.0,2,595.5
ASE,CMH,6.0,3909.0,5,651.5
ASE,CMI,3.0,1288.0,3,429.3333333333333
ASE,COU,1.0,871.98,1,871.98
ASE,CRP,3.0,1395.0,2,465.0
ASE,CVG,1.0,244.5,1,244.5
ASE,DTW,1.0,469.0,1,469.0
ASE,ECP,1.0,1415.5,1,1415.5
ASE,GPT,1.0,311.0,1,311.0
ASE,GRK,1.0,717.5,1,717.5
ASE,GRR,1.0,363.12,1,363.12
ASE,HPN,5.0,1021.0,4,204.2
ASE,HRL,1.0,307.5,1,307.5
ASE,HSV,1.0,5.5,1,5.5
ASE,IND,2.0,942.14,2,471.07
ASE,JAN,1.0,242.0,1,242.0
ASE,LEX,2.0,1203.5,2,601.75
ASE,LFT,2.0,1271.5,2,635.75
ASE,LGA,2.0,11.48,2,5.74
ASE,LIT,1.0,209.99,1,209.99
ASE,MGM,1.0,433.5,1,433.5
ASE,MKE,1.0,267.85,1,267.85
ASE,MQT,1.0,274.0,1,274.0
ASE,MSN,1.0,5.5,1,5.5
ASE,ORF,1.0,344.5,1,344.5
ASE,PIA,1.0,280.35,1,280.35
ASE,PNS,1.0,963.5,1,963.5
ASE,PVD,3.0,1234.56,3,411.52
ASE,RST,1.0,423.5,1,423.5
ASE,SHV,3.0,2364.5,3,788.1666666666666
ASE,SJT,1.0,509.0,1,509.0
ASE,STL,2.0,10.92,1,5.46
ASE,SYR,1.0,254.5,1,254.5
ASE,TLH,1.0,481.5,1,481.5
ASE,XNA,3.0,1089.98,3,363.32666666666665
ATL,ABI,16.0,5523.5,15,345.21875
ATL,ALO,1.0,269.0,1,269.0
ATL,AMA,2.0,731.0,2,365.5
ATL,ANC,1.0,514.0,1,514.0
ATL,ATW,2.0,504.5,2,252.25
ATL,ATY,1.0,364.0,1,364.0
ATL,AZO,2.0,356.5,2,178.25
ATL,BDL,2.0,238.5,2,119.25
ATL,BFL,12.0,3364.76,10,280.3966666666667
ATL,BIL,3.0,498.33,3,166.10999999999999
ATL,BIS,1.0,478.0,1,478.0
ATL,BOS,5.0,877.0,4,175.4
ATL,BRO,1.0,287.0,1,287.0
ATL,BTR,2.0,470.5,2,235.25
ATL,BTV,1.0,5.5,1,5.5
ATL,CID,10.0,3536.71,10,353.671
ATL,CLE,4.0,828.8,3,207.2
ATL,CLT,7.0,2021.21,7,288.7442857142857
ATL,CMH,4.0,597.53,4,149.3825
ATL,CMI,10.0,2065.68,10,206.56799999999998
ATL,COU,7.0,1707.62,7,243.94571428571427
ATL,CRP,7.0,1505.5,7,215.07142857142858
ATL,CVG,1.0,201.51,1,201.51
ATL,CWA,3.0,625.5,3,208.5
ATL,DAY,1.0,435.63,1,435.63
ATL,DCA,162.0,32974.26,113,203.54481481481483
ATL,DFW,12.0,2298.17,12,191.51416666666668
ATL,DRO,8.0,4274.5,8,534.3125
ATL,DSM,2.0,656.59,2,328.295
ATL,ELP,2.0,1369.87,2,684.935
ATL,EWR,2.0,554.0,2,277.0
ATL,EYW,1.0,288.0,1,288.0
ATL,FAI,1.0,1166.0,1,1166.0
ATL,FAR,8.0,2615.45,8,326.93125
ATL,FNT,4.0,1599.0,4,399.75
ATL,FSD,1.0,292.69,1,292.69
ATL,FSM,7.0,2456.5,7,350.92857142857144
ATL,GJT,7.0,3153.69,7,450.52714285714285
ATL,GNV,1.0,4.5,1,4.5
ATL,GRB,6.0,2756.5,6,459.4166666666667
ATL,GRK,21.0,6979.5,17,332.35714285714283
ATL,GRR,8.0,2909.66,8,363.7075
ATL,GSO,1.0,784.0,1,784.0
ATL,HHH,1.0,5.5,1,5.5
ATL,HRL,5.0,1301.0,5,260.2
ATL,ICT,4.0,1403.85,4,350.9625
ATL,IND,8.0,1623.5,7,202.9375
ATL,JAX,2.0,391.12,2,195.56
ATL,JNU,1.0,408.0,1,408.0
ATL,KOA,1.0,383.77,1,383.77
ATL,LAN,1.0,233.0,1,233.0
ATL,LAW,1.0,379.0,1,379.0
ATL,LAX,5.0,3545.86,5,709.172
ATL,LBB,2.0,669.0,2,334.5
ATL,LCH,4.0,962.0,4,240.5
ATL,LEX,1.0,139.0,1,139.0
ATL,LFT,3.0,744.63,3,248.21
ATL,LGA,2.0,303.65999999999997,2,151.82999999999998
ATL,LIT,6.0,924.5699999999999,6,154.095
ATL,LSE,11.0,3609.5,11,328.1363636363636
ATL,MAF,6.0,2235.5,6,372.5833333333333
ATL,MCI,6.0,1531.38,6,255.23000000000002
ATL,MCO,1.0,210.62,1,210.62
ATL,MDT,1.0,523.33,1,523.33
ATL,MEM,2.0,467.5,2,233.75
ATL,MFE,1.0,340.5,1,340.5
ATL,MHK,30.0,8941.64,28,298.05466666666666
ATL,MHT,2.0,862.0,2,431.0
ATL,MIA,131.0,27088.77,87,206.7845038167939
ATL,MKE,3.0,554.44,3,184.81333333333336
ATL,MLI,2.0,521.5,2,260.75
ATL,MRY,3.0,754.49,3,251.49666666666667
ATL,MSN,8.0,1740.53,8,217.56625
ATL,MSP,3.0,693.0,3,231.0
ATL,OMA,6.0,1685.87,5,280.9783333333333
ATL,ORD,494.0,90240.45,335,182.672975708502
ATL,ORF,1.0,453.0,1,453.0
ATL,PHX,1.0,382.0,1,382.0
ATL,PIA,10.0,3302.6,10,330.26
ATL,PIT,5.0,1209.22,5,241.844
ATL,PVD,1.0,588.0,1,588.0
ATL,PWM,1.0,258.0,1,258.0
ATL,RAP,5.0,1608.5,5,321.7
ATL,ROC,1.0,181.0,1,181.0
ATL,RST,2.0,594.5,2,297.25
ATL,SAF,2.0,502.16,2,251.08
ATL,SAT,1.0,517.0,1,517.0
ATL,SBA,1.0,1267.0,1,1267.0
ATL,SBP,7.0,2146.47,7,306.6385714285714
ATL,SEA,1.0,330.81,1,330.81
ATL,SFO,1.0,338.0,1,338.0
ATL,SGF,21.0,7118.7699999999995,21,338.9890476190476
ATL,SHV,6.0,1888.6799999999998,6,314.78
ATL,SJT,5.0,1632.5,5,326.5
ATL,SNA,1.0,532.06,1,532.06
ATL,STL,6.0,804.21,6,134.035
ATL,SYR,2.0,412.34000000000003,2,206.17000000000002
ATL,TPA,1.0,136.0,1,136.0
ATL,TRI,1.0,436.0,1,436.0
ATL,TUL,1.0,273.0,1,273.0
ATL,TVC,5.0,1510.46,5,302.092
ATL,XNA,24.0,8614.75,24,358.9479166666667
ATW,ABE,1.0,393.66,1,393.66
ATW,ABI,2.0,959.39,2,479.695
ATW,ACT,1.0,742.0,1,742.0
ATW,AGS,9.0,3012.8,9,334.7555555555556
ATW,ATL,4.0,1005.5,4,251.375
ATW,AUS,16.0,4646.52,16,290.4075
ATW,AVL,2.0,412.96000000000004,2,206.48000000000002
ATW,AVP,4.0,1594.67,4,398.6675
ATW,BDL,3.0,972.0,3,324.0
ATW,BFL,1.0,217.34,1,217.34
ATW,BGR,1.0,414.0,1,414.0
ATW,BHM,2.0,689.4,2,344.7
ATW,BMI,1.0,294.0,1,294.0
ATW,BNA,12.0,3794.5,12,316.2083333333333
ATW,BOI,1.0,628.0,1,628.0
ATW,BOS,8.0,1738.5,8,217.3125
ATW,BPT,1.0,314.5,1,314.5
ATW,BRO,2.0,570.5,2,285.25
ATW,BTR,5.0,1894.8,5,378.96
ATW,BUF,2.0,517.0,2,258.5
ATW,BUR,1.0,673.68,1,673.68
ATW,BWI,4.0,1499.88,4,374.97
