FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,DepTime,CRSArrTime,ArrTime,Cancelled,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,ORIGIN_TIMEZONE,DEST_TIMEZONE,DEP_REFERENCE_TIME,ARR_REFERENCE_TIME,OVERNIGHT_CORRECTION,REFERENCE_ELAPSED_MIN,ELAPSED_DIFF_MIN,DEP_REFERENCE_15MIN,ARR_REFERENCE_15MIN,DEP_TIME_INDEX_COMMON,ARR_TIME_INDEX_COMMON,FAA_N_NUMBER,N-NUMBER,MFR MDL CODE,CODE,MFR,MODEL,AIRCRAFT_TYPE
2023-01-01,MQ,N221NN,3679,MKE,ORD,740,737.0,840,829.0,0.0,0.0,60.0,52.0,30.0,67.0,America/Chicago,America/Chicago,2023-01-01 07:40:00-06:00,2023-01-01 08:40:00-06:00,False,60.0,0.0,2023-01-01 07:30:00-06:00,2023-01-01 08:30:00-06:00,30,34,221NN,221NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N260NN,3822,SGF,DFW,745,736.0,922,905.0,0.0,0.0,97.0,89.0,67.0,364.0,America/Chicago,America/Chicago,2023-01-01 07:45:00-06:00,2023-01-01 09:22:00-06:00,False,97.0,0.0,2023-01-01 07:45:00-06:00,2023-01-01 09:15:00-06:00,31,37,260NN,260NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N261NN,4245,CVG,AUS,757,756.0,949,937.0,0.0,0.0,172.0,161.0,139.0,958.0,America/New_York,America/Chicago,2023-01-01 06:57:00-06:00,2023-01-01 09:49:00-06:00,False,172.0,0.0,2023-01-01 06:45:00-06:00,2023-01-01 09:45:00-06:00,27,39,261NN,261NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N223NN,3831,CHA,DFW,800,752.0,925,917.0,0.0,0.0,145.0,145.0,106.0,695.0,America/New_York,America/Chicago,2023-01-01 07:00:00-06:00,2023-01-01 09:25:00-06:00,False,145.0,0.0,2023-01-01 07:00:00-06:00,2023-01-01 09:15:00-06:00,28,37,223NN,223NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N932AE,3828,DTW,ORD,800,753.0,825,810.0,0.0,0.0,85.0,77.0,53.0,235.0,America/New_York,America/Chicago,2023-01-01 07:00:00-06:00,2023-01-01 08:25:00-06:00,False,85.0,0.0,2023-01-01 07:00:00-06:00,2023-01-01 08:15:00-06:00,28,33,932AE,932AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N233NN,3589,LIT,DFW,800,750.0,931,930.0,0.0,0.0,91.0,100.0,53.0,304.0,America/Chicago,America/Chicago,2023-01-01 08:00:00-06:00,2023-01-01 09:31:00-06:00,False,91.0,0.0,2023-01-01 08:00:00-06:00,2023-01-01 09:30:00-06:00,32,38,233NN,233NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N668HH,3894,ORD,CLE,800,754.0,1024,1010.0,0.0,0.0,84.0,76.0,50.0,316.0,America/Chicago,America/New_York,2023-01-01 08:00:00-06:00,2023-01-01 09:24:00-06:00,False,84.0,0.0,2023-01-01 08:00:00-06:00,2023-01-01 09:15:00-06:00,32,37,668HH,668HH,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N663AR,3913,ORD,ORF,800,756.0,1111,1052.0,0.0,0.0,131.0,116.0,96.0,717.0,America/Chicago,America/New_York,2023-01-01 08:00:00-06:00,2023-01-01 10:11:00-06:00,False,131.0,0.0,2023-01-01 08:00:00-06:00,2023-01-01 10:00:00-06:00,32,40,663AR,663AR,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N244NN,3422,SDF,ORD,800,754.0,830,840.0,0.0,0.0,90.0,106.0,64.0,286.0,America/Kentucky/Louisville,America/Chicago,2023-01-01 07:00:00-06:00,2023-01-01 08:30:00-06:00,False,90.0,0.0,2023-01-01 07:00:00-06:00,2023-01-01 08:30:00-06:00,28,34,244NN,244NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N289MW,3667,TLH,DFW,800,751.0,934,914.0,0.0,0.0,154.0,143.0,124.0,767.0,America/New_York,America/Chicago,2023-01-01 07:00:00-06:00,2023-01-01 09:34:00-06:00,False,154.0,0.0,2023-01-01 07:00:00-06:00,2023-01-01 09:30:00-06:00,28,38,289MW,289MW,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N202NN,3847,XNA,DFW,800,758.0,927,930.0,0.0,0.0,87.0,92.0,52.0,280.0,America/Chicago,America/Chicago,2023-01-01 08:00:00-06:00,2023-01-01 09:27:00-06:00,False,87.0,0.0,2023-01-01 08:00:00-06:00,2023-01-01 09:15:00-06:00,32,37,202NN,202NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N222NS,4140,LEX,ORD,810,804.0,839,837.0,0.0,0.0,89.0,93.0,63.0,323.0,America/New_York,America/Chicago,2023-01-01 07:10:00-06:00,2023-01-01 08:39:00-06:00,False,89.0,0.0,2023-01-01 07:00:00-06:00,2023-01-01 08:30:00-06:00,28,34,222NS,222NS,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N931AE,3648,ORD,GSO,810,803.0,1105,1052.0,0.0,0.0,115.0,109.0,85.0,589.0,America/Chicago,America/New_York,2023-01-01 08:10:00-06:00,2023-01-01 10:05:00-06:00,False,115.0,0.0,2023-01-01 08:00:00-06:00,2023-01-01 10:00:00-06:00,32,40,931AE,931AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N902BC,4025,ORD,MQT,815,809.0,1039,1017.0,0.0,0.0,84.0,68.0,51.0,303.0,America/Chicago,America/New_York,2023-01-01 08:15:00-06:00,2023-01-01 09:39:00-06:00,False,84.0,0.0,2023-01-01 08:15:00-06:00,2023-01-01 09:30:00-06:00,33,38,902BC,902BC,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N292NN,4214,ORD,BOS,816,846.0,1129,1150.0,0.0,0.0,133.0,124.0,104.0,867.0,America/Chicago,America/New_York,2023-01-01 08:16:00-06:00,2023-01-01 10:29:00-06:00,False,133.0,0.0,2023-01-01 08:15:00-06:00,2023-01-01 10:15:00-06:00,33,41,292NN,292NN,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N206NN,3403,IND,ORD,820,816.0,837,825.0,0.0,0.0,77.0,69.0,45.0,177.0,America/New_York,America/Chicago,2023-01-01 07:20:00-06:00,2023-01-01 08:37:00-06:00,False,77.0,0.0,2023-01-01 07:15:00-06:00,2023-01-01 08:30:00-06:00,29,34,206NN,206NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N276NN,3613,ORD,SLC,825,830.0,1103,1118.0,0.0,0.0,218.0,228.0,197.0,1250.0,America/Chicago,America/Denver,2023-01-01 08:25:00-06:00,2023-01-01 12:03:00-06:00,False,218.0,0.0,2023-01-01 08:15:00-06:00,2023-01-01 12:00:00-06:00,33,48,276NN,276NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N257NN,3563,MIA,JAX,826,817.0,945,931.0,0.0,0.0,79.0,74.0,54.0,335.0,America/New_York,America/New_York,2023-01-01 07:26:00-06:00,2023-01-01 08:45:00-06:00,False,79.0,0.0,2023-01-01 07:15:00-06:00,2023-01-01 08:45:00-06:00,29,35,257NN,257NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N284JN,3484,DCA,MSP,830,826.0,1045,1019.0,0.0,0.0,195.0,173.0,154.0,931.0,America/New_York,America/Chicago,2023-01-01 07:30:00-06:00,2023-01-01 10:45:00-06:00,False,195.0,0.0,2023-01-01 07:30:00-06:00,2023-01-01 10:45:00-06:00,30,43,284JN,284JN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N241NN,3660,MIA,EYW,830,825.0,934,906.0,0.0,0.0,64.0,41.0,29.0,126.0,America/New_York,America/New_York,2023-01-01 07:30:00-06:00,2023-01-01 08:34:00-06:00,False,64.0,0.0,2023-01-01 07:30:00-06:00,2023-01-01 08:30:00-06:00,30,34,241NN,241NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N211NN,3858,MIA,TLH,831,903.0,1003,1024.0,0.0,0.0,92.0,81.0,63.0,402.0,America/New_York,America/New_York,2023-01-01 07:31:00-06:00,2023-01-01 09:03:00-06:00,False,92.0,0.0,2023-01-01 07:30:00-06:00,2023-01-01 09:00:00-06:00,30,36,211NN,211NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N909AE,3601,AZO,ORD,833,826.0,850,820.0,0.0,0.0,77.0,54.0,34.0,122.0,America/Detroit,America/Chicago,2023-01-01 07:33:00-06:00,2023-01-01 08:50:00-06:00,False,77.0,0.0,2023-01-01 07:30:00-06:00,2023-01-01 08:45:00-06:00,30,35,909AE,909AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N274NN,3300,MIA,AUS,835,830.0,1058,1026.0,0.0,0.0,203.0,176.0,156.0,1103.0,America/New_York,America/Chicago,2023-01-01 07:35:00-06:00,2023-01-01 10:58:00-06:00,False,203.0,0.0,2023-01-01 07:30:00-06:00,2023-01-01 10:45:00-06:00,30,43,274NN,274NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N234JW,3312,MIA,RDU,847,845.0,1109,1053.0,0.0,0.0,142.0,128.0,102.0,700.0,America/New_York,America/New_York,2023-01-01 07:47:00-06:00,2023-01-01 10:09:00-06:00,False,142.0,0.0,2023-01-01 07:45:00-06:00,2023-01-01 10:00:00-06:00,31,40,234JW,234JW,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N689EC,3315,ORD,ALO,900,850.0,1025,950.0,0.0,0.0,85.0,60.0,41.0,234.0,America/Chicago,America/Chicago,2023-01-01 09:00:00-06:00,2023-01-01 10:25:00-06:00,False,85.0,0.0,2023-01-01 09:00:00-06:00,2023-01-01 10:15:00-06:00,36,41,689EC,689EC,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N935AE,3654,FAR,ORD,915,914.0,1109,1120.0,0.0,0.0,114.0,126.0,81.0,557.0,America/Chicago,America/Chicago,2023-01-01 09:15:00-06:00,2023-01-01 11:09:00-06:00,False,114.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 11:00:00-06:00,37,44,935AE,935AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N661JA,3929,LSE,ORD,915,904.0,1039,1016.0,0.0,0.0,84.0,72.0,40.0,215.0,America/Chicago,America/Chicago,2023-01-01 09:15:00-06:00,2023-01-01 10:39:00-06:00,False,84.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 10:30:00-06:00,37,42,661JA,661JA,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N273NN,3559,MEM,ORD,915,917.0,1108,1108.0,0.0,0.0,113.0,111.0,85.0,491.0,America/Chicago,America/Chicago,2023-01-01 09:15:00-06:00,2023-01-01 11:08:00-06:00,False,113.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 11:00:00-06:00,37,44,273NN,273NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N227NN,4083,SGF,CLT,915,908.0,1223,1209.0,0.0,0.0,128.0,121.0,95.0,708.0,America/Chicago,America/New_York,2023-01-01 09:15:00-06:00,2023-01-01 11:23:00-06:00,False,128.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 11:15:00-06:00,37,45,227NN,227NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N210NN,3573,RNO,AUS,917,943.0,1444,1514.0,0.0,0.0,207.0,211.0,178.0,1405.0,America/Los_Angeles,America/Chicago,2023-01-01 11:17:00-06:00,2023-01-01 14:44:00-06:00,False,207.0,0.0,2023-01-01 11:15:00-06:00,2023-01-01 14:30:00-06:00,45,58,210NN,210NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N226NN,3755,XNA,CLT,919,915.0,1228,1222.0,0.0,0.0,129.0,127.0,101.0,754.0,America/Chicago,America/New_York,2023-01-01 09:19:00-06:00,2023-01-01 11:28:00-06:00,False,129.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 11:15:00-06:00,37,45,226NN,226NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N670AE,3911,ORD,CMI,920,952.0,1031,1051.0,0.0,0.0,71.0,59.0,31.0,135.0,America/Chicago,America/Chicago,2023-01-01 09:20:00-06:00,2023-01-01 10:31:00-06:00,False,71.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 10:30:00-06:00,37,42,670AE,670AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N679AE,4018,ORD,DTW,920,916.0,1201,1140.0,0.0,0.0,101.0,84.0,43.0,235.0,America/Chicago,America/New_York,2023-01-01 09:20:00-06:00,2023-01-01 11:01:00-06:00,False,101.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 11:00:00-06:00,37,44,679AE,679AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N932AE,3526,ORD,FNT,920,915.0,1142,1143.0,0.0,0.0,82.0,88.0,41.0,223.0,America/Chicago,America/New_York,2023-01-01 09:20:00-06:00,2023-01-01 10:42:00-06:00,False,82.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 10:30:00-06:00,37,42,932AE,932AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N905JH,3872,ORD,TVC,920,918.0,1142,1142.0,0.0,0.0,82.0,84.0,43.0,224.0,America/Chicago,America/New_York,2023-01-01 09:20:00-06:00,2023-01-01 10:42:00-06:00,False,82.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 10:30:00-06:00,37,42,905JH,905JH,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N764JD,3848,ORD,LEX,922,922.0,1155,1154.0,0.0,0.0,93.0,92.0,55.0,323.0,America/Chicago,America/New_York,2023-01-01 09:22:00-06:00,2023-01-01 10:55:00-06:00,False,93.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 10:45:00-06:00,37,43,764JD,764JD,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-01,MQ,N928AE,4241,ORD,CWA,925,921.0,1047,1037.0,0.0,0.0,82.0,76.0,39.0,213.0,America/Chicago,America/Chicago,2023-01-01 09:25:00-06:00,2023-01-01 10:47:00-06:00,False,82.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 10:45:00-06:00,37,43,928AE,928AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N237NN,4014,ORD,GRB,925,917.0,1042,1031.0,0.0,0.0,77.0,74.0,37.0,173.0,America/Chicago,America/Chicago,2023-01-01 09:25:00-06:00,2023-01-01 10:42:00-06:00,False,77.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 10:30:00-06:00,37,42,237NN,237NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N206NN,3330,ORD,PIT,925,917.0,1209,1153.0,0.0,0.0,104.0,96.0,57.0,413.0,America/Chicago,America/New_York,2023-01-01 09:25:00-06:00,2023-01-01 11:09:00-06:00,False,104.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 11:00:00-06:00,37,44,206NN,206NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N244NN,3482,ORD,SRQ,925,932.0,1327,1325.0,0.0,0.0,182.0,173.0,146.0,1050.0,America/Chicago,America/New_York,2023-01-01 09:25:00-06:00,2023-01-01 12:27:00-06:00,False,182.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 12:15:00-06:00,37,49,244NN,244NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N254NN,4055,MIA,BNA,927,927.0,1049,1044.0,0.0,0.0,142.0,137.0,120.0,806.0,America/New_York,America/Chicago,2023-01-01 08:27:00-06:00,2023-01-01 10:49:00-06:00,False,142.0,0.0,2023-01-01 08:15:00-06:00,2023-01-01 10:45:00-06:00,33,43,254NN,254NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N263NN,3643,ORD,FSD,928,928.0,1130,1128.0,0.0,0.0,122.0,120.0,78.0,462.0,America/Chicago,America/Chicago,2023-01-01 09:28:00-06:00,2023-01-01 11:30:00-06:00,False,122.0,0.0,2023-01-01 09:15:00-06:00,2023-01-01 11:30:00-06:00,37,46,263NN,263NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N696AE,3301,COU,ORD,930,921.0,1058,1036.0,0.0,0.0,88.0,75.0,53.0,315.0,America/Chicago,America/Chicago,2023-01-01 09:30:00-06:00,2023-01-01 10:58:00-06:00,False,88.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 10:45:00-06:00,38,43,696AE,696AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N240NN,3582,ORD,BNA,930,935.0,1121,1109.0,0.0,0.0,111.0,94.0,59.0,409.0,America/Chicago,America/Chicago,2023-01-01 09:30:00-06:00,2023-01-01 11:21:00-06:00,False,111.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 11:15:00-06:00,38,45,240NN,240NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N939AE,3309,ORD,MKE,930,927.0,1038,1020.0,0.0,0.0,68.0,53.0,24.0,67.0,America/Chicago,America/Chicago,2023-01-01 09:30:00-06:00,2023-01-01 10:38:00-06:00,False,68.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 10:30:00-06:00,38,42,939AE,939AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N286NN,3816,ORD,TYS,930,921.0,1226,1148.0,0.0,0.0,116.0,87.0,67.0,475.0,America/Chicago,America/New_York,2023-01-01 09:30:00-06:00,2023-01-01 11:26:00-06:00,False,116.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 11:15:00-06:00,38,45,286NN,286NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N279MQ,4028,BNA,AUS,931,926.0,1152,1140.0,0.0,0.0,141.0,134.0,116.0,756.0,America/Chicago,America/Chicago,2023-01-01 09:31:00-06:00,2023-01-01 11:52:00-06:00,False,141.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 11:45:00-06:00,38,47,279MQ,279MQ,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N909AE,4071,ORD,SGF,931,925.0,1132,1108.0,0.0,0.0,121.0,103.0,72.0,438.0,America/Chicago,America/Chicago,2023-01-01 09:31:00-06:00,2023-01-01 11:32:00-06:00,False,121.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 11:30:00-06:00,38,46,909AE,909AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N268NN,3839,XNA,DFW,931,928.0,1055,1050.0,0.0,0.0,84.0,82.0,47.0,280.0,America/Chicago,America/Chicago,2023-01-01 09:31:00-06:00,2023-01-01 10:55:00-06:00,False,84.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 10:45:00-06:00,38,43,268NN,268NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N212NN,3536,BTR,DFW,935,941.0,1114,1116.0,0.0,0.0,99.0,95.0,67.0,383.0,America/Chicago,America/Chicago,2023-01-01 09:35:00-06:00,2023-01-01 11:14:00-06:00,False,99.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 11:00:00-06:00,38,44,212NN,212NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N922AE,3514,ORD,FAR,935,926.0,1154,1151.0,0.0,0.0,139.0,145.0,105.0,557.0,America/Chicago,America/Chicago,2023-01-01 09:35:00-06:00,2023-01-01 11:54:00-06:00,False,139.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 11:45:00-06:00,38,47,922AE,922AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N664MS,3410,ORD,MSN,935,934.0,1046,1045.0,0.0,0.0,71.0,71.0,29.0,108.0,America/Chicago,America/Chicago,2023-01-01 09:35:00-06:00,2023-01-01 10:46:00-06:00,False,71.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 10:45:00-06:00,38,43,664MS,664MS,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-01,MQ,N281NN,4069,AUS,IND,939,930.0,1305,1255.0,0.0,0.0,146.0,145.0,124.0,919.0,America/Chicago,America/New_York,2023-01-01 09:39:00-06:00,2023-01-01 12:05:00-06:00,False,146.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 12:00:00-06:00,38,48,281NN,281NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N243NN,3343,SGF,DFW,940,937.0,1113,1104.0,0.0,0.0,93.0,87.0,59.0,364.0,America/Chicago,America/Chicago,2023-01-01 09:40:00-06:00,2023-01-01 11:13:00-06:00,False,93.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 11:00:00-06:00,38,44,243NN,243NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N200NN,3347,TPA,BNA,940,1106.0,1038,1204.0,0.0,0.0,118.0,118.0,95.0,612.0,America/New_York,America/Chicago,2023-01-01 08:40:00-06:00,2023-01-01 10:38:00-06:00,False,118.0,0.0,2023-01-01 08:30:00-06:00,2023-01-01 10:30:00-06:00,34,42,200NN,200NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N229NN,3413,ORD,BOS,942,941.0,1317,1304.0,0.0,0.0,155.0,143.0,105.0,867.0,America/Chicago,America/New_York,2023-01-01 09:42:00-06:00,2023-01-01 12:17:00-06:00,False,155.0,0.0,2023-01-01 09:30:00-06:00,2023-01-01 12:15:00-06:00,38,49,229NN,229NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N222NS,3424,ORD,EWR,950,944.0,1311,1247.0,0.0,0.0,141.0,123.0,90.0,719.0,America/Chicago,America/New_York,2023-01-01 09:50:00-06:00,2023-01-01 12:11:00-06:00,False,141.0,0.0,2023-01-01 09:45:00-06:00,2023-01-01 12:00:00-06:00,39,48,222NS,222NS,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N238NN,3390,ORD,EYW,950,942.0,1420,1358.0,0.0,0.0,210.0,196.0,167.0,1251.0,America/Chicago,America/New_York,2023-01-01 09:50:00-06:00,2023-01-01 13:20:00-06:00,False,210.0,0.0,2023-01-01 09:45:00-06:00,2023-01-01 13:15:00-06:00,39,53,238NN,238NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N221NN,3990,ORD,ICT,955,951.0,1214,1142.0,0.0,0.0,139.0,111.0,90.0,588.0,America/Chicago,America/Chicago,2023-01-01 09:55:00-06:00,2023-01-01 12:14:00-06:00,False,139.0,0.0,2023-01-01 09:45:00-06:00,2023-01-01 12:00:00-06:00,39,48,221NN,221NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N270NN,3504,DCA,BNA,959,1000.0,1105,1047.0,0.0,0.0,126.0,107.0,89.0,562.0,America/New_York,America/Chicago,2023-01-01 08:59:00-06:00,2023-01-01 11:05:00-06:00,False,126.0,0.0,2023-01-01 08:45:00-06:00,2023-01-01 11:00:00-06:00,35,44,270NN,270NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N761RW,3612,ALB,ORD,1000,956.0,1134,1117.0,0.0,0.0,154.0,141.0,117.0,723.0,America/New_York,America/Chicago,2023-01-01 09:00:00-06:00,2023-01-01 11:34:00-06:00,False,154.0,0.0,2023-01-01 09:00:00-06:00,2023-01-01 11:30:00-06:00,36,46,761RW,761RW,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-01,MQ,N214NN,3959,DCA,CVG,1000,958.0,1149,1143.0,0.0,0.0,109.0,105.0,77.0,411.0,America/New_York,America/New_York,2023-01-01 09:00:00-06:00,2023-01-01 10:49:00-06:00,False,109.0,0.0,2023-01-01 09:00:00-06:00,2023-01-01 10:45:00-06:00,36,43,214NN,214NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N259NN,3935,RST,ORD,1000,958.0,1122,1120.0,0.0,0.0,82.0,82.0,47.0,268.0,America/Chicago,America/Chicago,2023-01-01 10:00:00-06:00,2023-01-01 11:22:00-06:00,False,82.0,0.0,2023-01-01 10:00:00-06:00,2023-01-01 11:15:00-06:00,40,45,259NN,259NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N241NN,3666,EYW,MIA,1005,1000.0,1055,1043.0,0.0,0.0,50.0,43.0,27.0,126.0,America/New_York,America/New_York,2023-01-01 09:05:00-06:00,2023-01-01 09:55:00-06:00,False,50.0,0.0,2023-01-01 09:00:00-06:00,2023-01-01 09:45:00-06:00,36,39,241NN,241NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N217NN,3313,AUS,MIA,1013,1115.0,1349,1502.0,0.0,0.0,156.0,167.0,149.0,1103.0,America/Chicago,America/New_York,2023-01-01 10:13:00-06:00,2023-01-01 12:49:00-06:00,False,156.0,0.0,2023-01-01 10:00:00-06:00,2023-01-01 12:45:00-06:00,40,51,217NN,217NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N218NN,3850,LIT,DFW,1014,1010.0,1142,1134.0,0.0,0.0,88.0,84.0,51.0,304.0,America/Chicago,America/Chicago,2023-01-01 10:14:00-06:00,2023-01-01 11:42:00-06:00,False,88.0,0.0,2023-01-01 10:00:00-06:00,2023-01-01 11:30:00-06:00,40,46,218NN,218NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-01,MQ,N766JM,3548,ATW,ORD,1015,1004.0,1130,1102.0,0.0,0.0,75.0,58.0,38.0,160.0,America/Chicago,America/Chicago,2023-01-01 10:15:00-06:00,2023-01-01 11:30:00-06:00,False,75.0,0.0,2023-01-01 10:15:00-06:00,2023-01-01 11:30:00-06:00,41,46,766JM,766JM,3260499,3260499,EMPRESA BRASILEIRA DE AERO S A,ERJ 170-100 STD,ERJ170
